popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit
51,171205,0,0.501,0.315,4,-12.914,1,0.0508,0.872,0.81,0.219,0.216,84.859,4,chill,1
44,244426,0,0.794,0.592,2,-11.053,0,0.0427,0.202,0.00859,0.101,0.913,99.973,4,k-pop,0
69,197795,0,0.689,0.692,3,-4.388,0,0.0354,0.113,0.0,0.134,0.902,116.024,4,anime,1
67,304088,0,0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,4,pop-film,1
59,115662,0,0.75,0.618,1,-4.633,0,0.0761,0.0273,0.149,0.102,0.548,83.004,4,sad,1
36,226173,0,0.549,0.947,4,-3.598,0,0.152,0.000337,0.0,0.252,0.592,97.484,4,anime,0
45,187562,0,0.642,0.786,9,-3.557,1,0.0791,0.285,0.0,0.697,0.862,155.082,4,sertanejo,0
64,228106,0,0.508,0.832,11,-4.395,1,0.032,0.000372,0.0,0.0859,0.404,136.004,4,grunge,1
45,163879,0,0.385,0.67,9,-4.308,0,0.0413,0.717,0.0,0.458,0.541,142.039,4,sertanejo,0
43,307514,0,0.535,0.538,5,-9.643,0,0.0532,0.237,4.08e-06,0.0803,0.69,91.641,4,k-pop,0
43,197378,0,0.608,0.593,0,-4.689,1,0.0323,0.72,0.0,0.115,0.533,95.76,3,sertanejo,0
82,217866,0,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,4,pop,1
57,260000,0,0.645,0.674,4,-10.094,0,0.0348,0.408,2.22e-06,0.0963,0.503,140.003,4,pop-film,1
76,170344,0,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,pop,1
55,151400,0,0.159,0.197,9,-15.228,0,0.0312,0.505,0.94,0.127,0.125,85.869,3,anime,1
51,162080,1,0.703,0.469,1,-12.51,1,0.0724,0.0803,1.68e-06,0.137,0.762,77.012,4,chill,1
48,338152,0,0.434,0.532,1,-8.945,0,0.0363,0.807,0.00137,0.0767,0.25,84.895,4,indian,0
47,191893,0,0.541,0.64,11,-9.203,0,0.0494,0.624,0.0,0.49,0.639,93.049,4,sertanejo,0
56,265810,0,0.53,0.557,7,-6.373,1,0.031,0.648,0.00029,0.123,0.359,86.983,4,indian,1
44,318546,0,0.622,0.748,1,-7.73,1,0.0437,0.161,0.0,0.1,0.725,128.844,4,k-pop,0
45,149656,0,0.488,0.92,2,-3.43,1,0.111,0.171,0.0,0.871,0.435,164.003,4,sertanejo,0
57,305038,0,0.532,0.396,5,-9.633,1,0.0273,0.677,4.09e-05,0.0798,0.143,105.052,4,pop-film,1
0,238106,0,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,emo,0
58,158540,1,0.745,0.612,5,-5.86,0,0.0816,0.0856,0.0,0.088,0.461,151.998,4,emo,1
43,192029,0,0.742,0.771,2,-6.276,1,0.048,0.495,2.33e-06,0.285,0.821,111.966,4,sertanejo,0
47,188544,0,0.555,0.689,7,-6.42,1,0.0293,0.515,1.89e-05,0.441,0.513,166.04,4,sertanejo,0
71,108695,0,0.613,0.339,5,-14.908,0,0.135,0.678,0.0,0.166,0.292,106.582,5,emo,1
75,180956,0,0.813,0.787,11,-4.254,1,0.0777,0.0452,0.000107,0.0506,0.326,130.018,4,pop,1
49,179555,1,0.766,0.488,0,-7.161,0,0.0455,0.097,0.0,0.0971,0.176,135.071,4,sad,0
45,144000,0,0.569,0.207,8,-18.596,1,0.0436,0.881,0.941,0.108,0.36,79.978,4,chill,0
43,186257,0,0.598,0.628,0,-3.406,1,0.0457,0.805,0.0,0.594,0.599,114.847,3,sertanejo,0
42,365624,0,0.375,0.559,10,-8.896,1,0.0523,0.367,0.0,0.0923,0.408,159.93,3,indian,0
43,258750,0,0.632,0.821,3,-4.51,1,0.0697,0.528,0.0,0.293,0.44,127.994,4,indian,0
52,393219,0,0.611,0.512,11,-12.533,0,0.0361,0.3,0.000851,0.219,0.263,99.987,1,indian,1
65,240169,0,0.627,0.779,4,-4.944,0,0.0392,0.214,9.34e-06,0.112,0.619,149.929,4,pop,1
66,174002,0,0.886,0.579,0,-7.231,1,0.209,0.236,4.23e-06,0.0586,0.427,105.028,4,pop,1
49,289333,0,0.476,0.788,9,-4.821,0,0.0446,0.237,2.49e-05,0.106,0.746,90.066,4,indian,0
56,318666,0,0.473,0.845,2,-5.13,0,0.0455,0.0105,2.87e-05,0.13,0.223,121.963,3,anime,1
59,228266,0,0.56,0.952,1,-2.579,0,0.162,0.135,0.0,0.162,0.689,89.872,4,anime,1
0,173947,1,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,k-pop,0
59,306626,0,0.642,0.562,9,-9.304,0,0.0607,0.584,0.0,0.104,0.671,149.82,4,pop-film,1
50,194815,0,0.611,0.626,0,-6.175,1,0.0529,0.644,0.0,0.449,0.468,153.942,4,sertanejo,1
52,196250,0,0.663,0.351,5,-12.064,0,0.39,0.406,0.0,0.147,0.477,118.505,4,sad,1
43,286720,0,0.343,0.508,2,-9.742,1,0.0341,0.191,0.000377,0.278,0.304,78.126,4,indian,0
62,190348,0,0.668,0.427,9,-8.74,1,0.0271,0.492,1.44e-05,0.201,0.604,87.031,4,chill,1
67,155573,1,0.589,0.665,0,-7.105,1,0.044,0.0545,0.0,0.221,0.298,74.978,4,emo,1
68,199653,0,0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99,4,k-pop,1
33,162262,0,0.71,0.86,2,-8.416,1,0.454,0.342,0.0,0.0355,0.781,98.045,4,anime,0
49,219543,0,0.594,0.743,4,-2.564,1,0.0303,0.467,0.0,0.597,0.714,120.0,4,sertanejo,0
65,115099,1,0.831,0.368,10,-15.12,0,0.216,0.0281,0.374,0.113,0.348,104.985,4,sad,1
33,178026,0,0.373,0.968,2,-4.236,1,0.0425,0.000535,0.0,0.304,0.681,133.928,4,emo,0
51,170880,0,0.75,0.401,0,-9.105,1,0.305,0.326,0.177,0.269,0.23,139.695,4,sad,1
55,191440,1,0.679,0.853,0,-5.289,0,0.0659,0.195,0.0,0.132,0.767,76.064,4,emo,1
61,171680,0,0.614,0.513,10,-5.442,1,0.0291,0.482,0.0,0.114,0.336,86.005,4,k-pop,1
59,274201,0,0.434,0.378,8,-8.7,1,0.029,0.766,0.000136,0.115,0.291,92.982,4,pop-film,1
74,188041,1,0.789,0.509,6,-8.629,0,0.277,0.525,7.55e-06,0.0936,0.61,75.009,4,sad,1
51,186947,0,0.699,0.866,11,-3.842,0,0.187,0.0398,1.77e-06,0.0505,0.569,95.063,4,indian,1
0,214706,0,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961,4,pop,0
65,232513,0,0.493,0.404,6,-11.628,0,0.0394,0.75,0.0,0.366,0.82,179.992,3,pop,1
56,292826,0,0.871,0.363,0,-6.691,0,0.033,0.0301,0.0609,0.11,0.454,105.034,4,k-pop,1
61,287323,0,0.389,0.148,3,-11.011,1,0.03,0.897,0.0,0.114,0.4,142.611,4,indian,1
69,227191,0,0.655,0.756,8,-4.388,1,0.07,0.0298,0.0,0.396,0.469,121.936,4,k-pop,1
68,221168,1,0.362,0.432,2,-9.359,0,0.112,0.0882,0.0,0.264,0.256,81.29,4,chill,1
58,340066,0,0.706,0.735,6,-7.564,1,0.0322,0.37,0.0165,0.107,0.827,119.969,4,k-pop,1
59,157779,0,0.769,0.395,2,-7.71,1,0.0287,0.285,0.0,0.0776,0.558,81.485,4,chill,1
35,162323,0,0.368,0.681,10,-6.282,0,0.0591,0.424,0.0,0.145,0.205,107.801,4,chill,0
46,262143,0,0.769,0.718,0,-5.809,1,0.0241,0.234,0.0,0.168,0.725,105.015,4,sertanejo,0
51,240171,0,0.473,0.542,7,-6.859,1,0.0503,0.565,0.0,0.506,0.19,76.633,3,sertanejo,1
69,226212,0,0.367,0.668,2,-4.484,0,0.052,0.336,0.0,0.147,0.384,104.961,4,k-pop,1
67,272973,0,0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00204,0.291,0.624,91.105,4,grunge,1
52,151651,0,0.386,0.486,2,-11.295,1,0.0492,0.0484,0.0,0.0918,0.247,102.955,4,indian,1
8,281380,0,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,4,pop,0
45,207653,0,0.509,0.678,9,-5.25,1,0.0319,0.239,0.0,0.38,0.505,152.171,4,sertanejo,0
67,260133,0,0.527,0.495,10,-7.783,0,0.0353,0.587,0.0,0.127,0.474,122.826,4,pop-film,1
72,217822,1,0.635,0.902,0,-3.559,1,0.109,0.172,0.0,0.125,0.285,102.062,4,emo,1
52,171119,0,0.494,0.712,2,-6.605,0,0.0346,0.195,0.00028,0.108,0.386,156.059,4,k-pop,1
54,134786,0,0.329,0.258,1,-16.147,0,0.0615,0.943,0.934,0.105,0.0338,95.328,5,anime,1
42,252507,0,0.515,0.797,5,-4.7,0,0.0343,0.55,0.0,0.314,0.692,159.948,4,k-pop,0
34,198478,1,0.743,0.593,11,-8.458,0,0.204,0.0255,1.09e-06,0.102,0.155,158.051,4,emo,0
57,225391,0,0.776,0.477,1,-10.049,1,0.0308,0.592,0.000184,0.105,0.774,115.008,4,indian,1
49,257142,0,0.537,0.829,2,-6.831,1,0.0318,0.0268,0.00715,0.124,0.0383,140.047,4,indian,0
68,106501,0,0.625,0.165,4,-14.581,1,0.0354,0.835,1.11e-06,0.105,0.419,94.744,4,pop,1
32,216960,0,0.748,0.408,10,-10.864,1,0.278,0.355,0.000501,0.643,0.336,125.015,4,sad,0
66,289560,0,0.511,0.767,2,-5.699,1,0.0524,0.651,0.0,0.153,0.463,79.923,4,indian,1
73,206773,0,0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,4,grunge,1
62,231384,0,0.492,0.931,9,-3.837,0,0.297,0.00244,0.0,0.353,0.444,166.071,4,k-pop,1
56,156733,1,0.812,0.634,10,-8.31,1,0.136,0.45,3.42e-06,0.128,0.609,98.015,4,emo,1
82,210960,0,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,4,pop,1
66,195338,0,0.625,0.835,11,-3.32,0,0.325,0.211,0.000191,0.0897,0.547,183.826,4,pop,1
43,182666,0,0.495,0.472,9,-11.292,1,0.0309,0.434,0.0,0.62,0.485,107.176,3,sertanejo,0
62,237140,0,0.558,0.733,8,-6.65,1,0.0693,0.0334,0.00193,0.193,0.173,89.992,4,chill,1
59,213205,0,0.71,0.661,1,-7.904,1,0.0461,0.65,6.53e-06,0.0947,0.654,135.005,4,chill,1
65,330400,0,0.658,0.407,4,-12.007,1,0.0364,0.727,1.26e-06,0.139,0.137,80.164,4,pop,1
63,178923,0,0.732,0.555,1,-7.902,0,0.034,0.00522,4.65e-06,0.0586,0.65,124.011,4,k-pop,1
58,247506,0,0.674,0.87,6,-3.607,0,0.0865,0.241,0.0,0.0875,0.86,119.99,4,anime,1
44,197927,1,0.762,0.545,1,-10.262,1,0.348,0.152,0.0,0.352,0.248,129.887,4,anime,0
0,206959,0,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,grunge,0
55,215803,0,0.703,0.636,4,-5.737,0,0.307,0.026,0.0,0.0355,0.648,136.949,4,emo,1
46,170920,0,0.689,0.883,2,-4.369,1,0.0905,0.363,0.0,0.48,0.593,135.827,4,sertanejo,0
47,205513,0,0.699,0.815,0,-4.282,1,0.0584,0.0217,0.0,0.0466,0.737,127.985,4,indian,0
49,198545,0,0.446,0.64,5,-4.191,0,0.032,0.128,0.0,0.0758,0.182,110.076,4,grunge,0
60,118571,0,0.587,0.638,8,-4.177,0,0.313,0.14,0.0,0.0964,0.76,168.153,4,sad,1
39,187931,0,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,4,sad,0
52,146400,0,0.611,0.311,0,-12.199,1,0.0382,0.904,0.00409,0.111,0.194,100.092,4,chill,1
63,87353,0,0.753,0.24,10,-12.095,1,0.0458,0.903,0.000451,0.109,0.183,77.993,4,sad,1
64,215217,0,0.778,0.474,9,-10.109,1,0.08,0.528,0.0,0.104,0.219,91.969,4,pop,1
72,200218,0,0.815,0.761,4,-7.162,0,0.144,0.192,0.0,0.0272,0.82,121.999,4,pop-film,1
48,158816,0,0.524,0.931,1,-2.583,1,0.234,0.207,0.0,0.369,0.603,159.894,4,sertanejo,0
51,182024,0,0.621,0.617,11,-10.234,1,0.374,0.0336,5.67e-06,0.116,0.514,87.404,4,anime,1
57,139833,0,0.829,0.391,1,-21.041,1,0.29,0.282,0.816,0.0653,0.629,129.989,4,sad,1
53,176526,0,0.633,0.739,5,-6.03,1,0.111,0.226,0.0,0.94,0.737,131.683,4,sertanejo,1
54,108213,1,0.703,0.612,0,-4.513,1,0.272,0.145,0.0,0.0938,0.184,159.896,4,emo,1
58,281160,0,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,grunge,1
61,152500,0,0.636,0.427,7,-7.908,0,0.0253,0.698,0.0,0.111,0.618,83.538,4,emo,1
55,191906,0,0.434,0.763,0,-4.123,1,0.0327,0.0283,0.0,0.153,0.249,138.941,4,grunge,1
71,196906,0,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,4,grunge,1
25,217520,1,0.439,0.998,2,-1.854,0,0.249,3.58e-05,0.000203,0.218,0.0382,131.059,4,grunge,0
35,174198,1,0.753,0.613,9,-7.947,1,0.129,0.0701,0.0,0.279,0.632,87.585,4,emo,0
33,251440,0,0.467,0.486,5,-10.832,1,0.035,0.347,1.43e-05,0.105,0.232,142.297,4,anime,0
60,325363,0,0.742,0.867,5,-7.697,1,0.0361,0.134,4.98e-06,0.153,0.757,129.987,4,pop-film,1
60,418466,0,0.31,0.637,3,-8.595,0,0.037,0.215,0.116,0.0619,0.426,147.4,4,grunge,1
71,142511,0,0.717,0.471,9,-7.971,1,0.0348,0.792,1.24e-06,0.327,0.426,110.026,4,pop-film,1
65,253906,0,0.683,0.766,5,-8.733,0,0.041,0.554,0.00346,0.0815,0.568,119.19,4,grunge,1
50,190270,0,0.877,0.396,10,-9.015,1,0.0559,0.331,0.0,0.0871,0.518,111.057,4,indian,1
33,181476,0,0.616,0.841,2,-5.028,0,0.327,0.444,0.0,0.122,0.672,79.55,4,anime,0
59,499383,0,0.622,0.876,6,-5.952,0,0.12,0.232,0.0,0.144,0.796,110.019,4,pop-film,1
58,184826,0,0.598,0.236,9,-9.733,1,0.0363,0.845,0.0,0.109,0.413,149.839,4,indian,1
3,60126,0,0.409,0.231,1,-10.846,0,0.0332,0.976,1.25e-06,0.192,0.674,129.81,3,pop-film,0
46,160682,0,0.657,0.89,1,-4.731,1,0.0489,0.238,0.0,0.151,0.841,162.062,4,sertanejo,0
57,133972,0,0.548,0.548,0,-9.017,1,0.104,0.462,0.0,0.132,0.366,146.271,4,sad,1
53,232906,0,0.498,0.879,1,-4.3,1,0.057,0.0216,0.0,0.112,0.64,90.495,4,anime,1
60,130588,0,0.473,0.792,0,-3.171,1,0.0421,0.000103,0.0495,0.154,0.587,169.975,4,emo,1
54,255413,0,0.795,0.832,5,-3.215,0,0.0676,0.294,0.0,0.343,0.773,131.986,4,k-pop,1
57,142092,1,0.657,0.821,0,-5.655,1,0.232,0.686,0.0,0.0736,0.823,169.897,4,chill,1
75,211578,0,0.676,0.696,9,-6.68,1,0.0452,0.666,0.0,0.0931,0.606,94.945,4,pop,1
57,132800,0,0.663,0.236,10,-15.844,0,0.0507,0.892,0.302,0.0788,0.236,74.97,4,sad,1
1,136058,0,0.803,0.75,11,-4.67,1,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,4,chill,0
57,194168,0,0.667,0.647,10,-9.173,1,0.0381,0.524,0.0,0.0613,0.962,179.895,4,sertanejo,1
51,212963,0,0.382,0.54,4,-8.768,1,0.0289,0.908,0.651,0.0915,0.0948,139.693,3,chill,1
50,286533,0,0.453,0.718,2,-4.224,1,0.0663,0.114,0.0,0.879,0.321,173.694,4,sertanejo,1
13,293403,0,0.492,0.416,0,-11.569,1,0.393,0.925,0.856,0.15,0.468,67.202,3,chill,0
60,319480,0,0.677,0.533,0,-9.741,1,0.0343,0.157,5.92e-05,0.121,0.398,119.954,4,pop-film,1
52,318876,0,0.374,0.474,7,-10.08,1,0.0534,0.328,0.00283,0.338,0.144,115.134,4,indian,1
27,200586,1,0.427,0.984,5,-3.054,0,0.116,1.69e-05,0.000111,0.355,0.352,151.255,4,grunge,0
44,199333,0,0.593,0.919,4,-1.825,1,0.0494,0.235,0.0,0.865,0.379,138.034,4,sertanejo,0
77,132226,1,0.798,0.528,11,-8.908,1,0.042,0.293,1e-06,0.0727,0.728,149.995,4,emo,1
51,105600,0,0.507,0.446,0,-9.497,1,0.107,0.157,0.00825,0.119,0.154,149.994,4,chill,1
44,199633,0,0.68,0.214,3,-18.048,0,0.0913,0.516,6.2e-05,0.372,0.0999,119.997,4,indian,0
37,296093,0,0.467,0.683,0,-6.072,1,0.0277,0.0146,0.00101,0.179,0.133,130.014,4,grunge,0
61,159149,1,0.645,0.708,5,-6.005,0,0.0382,0.00909,0.000356,0.115,0.282,80.503,4,sad,1
11,385860,0,0.282,0.181,0,-13.767,1,0.034,0.734,0.0635,0.0737,0.0522,79.987,4,anime,0
62,310706,0,0.692,0.709,2,-10.778,1,0.0502,0.154,1.46e-06,0.167,0.714,102.999,4,pop-film,1
44,281354,0,0.368,0.546,10,-5.29,1,0.0426,0.722,0.0,0.385,0.424,201.438,4,sertanejo,0
66,268164,0,0.577,0.574,0,-6.525,1,0.0278,0.572,0.0,0.1,0.436,94.009,4,indian,1
36,188400,0,0.39,0.682,2,-7.31,1,0.119,0.38,0.000256,0.147,0.0942,150.025,4,pop-film,0
67,154650,0,0.648,0.607,11,-6.399,1,0.0577,0.3,0.0,0.163,0.356,154.901,4,chill,1
64,118650,0,0.871,0.426,8,-12.469,0,0.142,0.487,0.0545,0.102,0.296,131.081,4,chill,1
60,145119,1,0.752,0.906,4,-4.426,0,0.113,0.106,0.0157,0.167,0.53,107.529,4,sad,1
52,143500,0,0.732,0.677,10,-4.964,1,0.0418,0.176,0.0,0.116,0.57,150.067,4,sad,1
48,286229,0,0.533,0.596,7,-4.88,1,0.0275,0.684,0.0,0.573,0.372,142.476,4,sertanejo,0
54,318066,0,0.633,0.543,2,-9.142,1,0.0296,0.0798,0.00671,0.0964,0.118,129.089,4,grunge,1
57,295466,0,0.749,0.774,7,-9.928,1,0.0847,0.101,0.0,0.0881,0.729,96.007,4,pop-film,1
51,188370,0,0.68,0.831,0,-4.154,0,0.0376,0.308,0.0,0.742,0.493,110.059,4,sertanejo,1
57,123870,0,0.682,0.141,2,-19.345,0,0.0616,0.801,0.886,0.112,0.109,93.099,4,anime,1
47,260510,0,0.605,0.678,0,-3.257,1,0.0311,0.642,0.0,0.157,0.439,125.059,4,sertanejo,0
52,240440,0,0.596,0.882,2,-5.279,1,0.0296,2.58e-05,0.457,0.0421,0.109,119.999,4,chill,1
54,155715,0,0.662,0.206,11,-14.994,0,0.0473,0.95,0.797,0.102,0.278,123.934,4,chill,1
29,213133,0,0.475,0.883,2,-5.265,1,0.0594,0.0133,0.0,0.196,0.687,179.902,4,grunge,0
63,330546,0,0.582,0.812,7,-6.147,1,0.0418,0.166,0.00162,0.0407,0.7,86.051,4,pop-film,1
39,234126,0,0.673,0.333,0,-9.737,1,0.0342,0.798,1.61e-05,0.106,0.365,129.957,1,pop-film,0
64,117495,0,0.698,0.193,1,-15.01,1,0.0902,0.914,0.937,0.0882,0.607,84.03,4,chill,1
50,208868,0,0.643,0.905,10,-3.732,0,0.0587,0.34,3.5e-06,0.342,0.606,104.267,4,sertanejo,1
59,180211,0,0.533,0.831,5,-3.696,1,0.0609,0.00804,0.0,0.0975,0.741,96.091,4,emo,1
48,320917,0,0.519,0.706,10,-8.06,1,0.196,0.591,0.0,0.366,0.717,93.143,4,sertanejo,0
49,225875,0,0.653,0.401,5,-12.029,1,0.0279,0.893,0.143,0.109,0.311,129.988,4,indian,0
52,77583,1,0.645,0.324,2,-12.177,1,0.0759,0.443,0.14,0.127,0.32,164.095,4,sad,1
63,152595,1,0.705,0.419,2,-12.746,1,0.0891,0.0143,0.0393,0.645,0.303,126.522,4,sad,1
64,202135,0,0.662,0.688,0,-9.019,1,0.0413,0.0422,0.000918,0.431,0.365,102.95,4,pop,1
60,141049,0,0.781,0.373,11,-10.866,1,0.0791,0.202,0.0346,0.142,0.301,125.978,4,sad,1
69,213333,0,0.745,0.826,6,-4.339,0,0.0866,0.357,0.0,0.302,0.674,90.149,4,pop,1
60,328880,0,0.797,0.306,11,-14.176,0,0.0487,0.337,0.0,0.169,0.519,124.003,4,pop-film,1
66,304373,1,0.395,0.756,7,-4.12,1,0.0544,1.74e-05,0.00665,0.319,0.475,112.092,4,grunge,1
55,173230,0,0.486,0.361,0,-7.682,0,0.21,0.135,0.0,0.0989,0.5,196.78,3,chill,1
0,200672,1,0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,4,chill,0
32,241946,0,0.299,0.987,9,-4.573,1,0.278,0.000533,9.65e-06,0.26,0.0779,185.141,4,emo,0
41,156036,0,0.54,0.201,5,-20.203,1,0.0591,0.955,0.948,0.347,0.353,191.969,4,anime,0
44,183973,0,0.636,0.884,7,-4.743,1,0.0584,0.0142,0.0,0.253,0.446,109.16,4,grunge,0
62,230661,0,0.673,0.663,4,-10.026,1,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,4,pop-film,1
49,180122,0,0.662,0.845,2,-3.063,1,0.0472,0.543,0.0,0.324,0.689,160.129,4,sertanejo,0
47,177253,0,0.581,0.582,4,-6.574,0,0.0348,0.728,6.73e-05,0.234,0.818,98.391,4,k-pop,0
67,180413,0,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,4,pop,1
46,128341,0,0.784,0.385,1,-12.477,1,0.0864,0.795,0.902,0.105,0.44,92.007,4,anime,0
44,166590,0,0.728,0.379,0,-10.252,1,0.0524,0.831,0.000482,0.154,0.384,132.024,3,indian,0
49,195862,0,0.485,0.468,5,-11.186,1,0.0441,0.699,0.0,0.127,0.492,173.984,4,indian,0
